,0,1,2,3
55437,TheBrain,8170744,Diamond 1 2 3,TERRAN
55438,JediJoeXXX,7869483,Diamond 1 2 3,ZERG
55439,maaRa,7494014,Diamond 1 2 3,TERRAN
55440,Ābols,7771687,Diamond 1 2 3,TERRAN
55441,Argonavt,1935264,Diamond 1 2 3,PROTOSS
55442,Styx,9341566,Diamond 1 2 3,PROTOSS
55443,Hemen,525209,Diamond 1 2 3,ZERG
55444,Lolkek,9082663,Diamond 1 2 3,PROTOSS
55445,Patoache,4718334,Diamond 1 2 3,ZERG
55446,kazuma,9084415,Diamond 1 2 3,PROTOSS
55447,Hram,507484,Diamond 1 2 3,TERRAN
55448,Oreoff,2372922,Diamond 1 2 3,TERRAN
55449,Kiruma,2082854,Diamond 1 2 3,PROTOSS
55450,Kaagu,3466825,Diamond 1 2 3,PROTOSS
55451,Zaffark,10011828,Diamond 1 2 3,TERRAN
55452,Spaceman,1788380,Diamond 1 2 3,PROTOSS
55453,IIIIIIIIIIII,2092566,Diamond 1 2 3,ZERG
55454,Shaka,5236156,Diamond 1 2 3,TERRAN
55455,Wandelstern,1374578,Diamond 1 2 3,PROTOSS
55456,Nil,4126320,Diamond 1 2 3,RANDOM
55457,Soap,294829,Diamond 1 2 3,TERRAN
55458,DArkKinG,2248843,Diamond 1 2 3,RANDOM
55459,IIIIIIIIIIII,10179119,Diamond 1 2 3,PROTOSS
55460,weposaid,1989361,Diamond 1 2 3,TERRAN
55461,Commander,755349,Diamond 1 2 3,ZERG
55462,sBxPalotrick,1917325,Diamond 1 2 3,ZERG
55463,zamba,4421462,Diamond 1 2 3,PROTOSS
55464,DasOmlett,3363901,Diamond 1 2 3,ZERG
55465,Wildfire,5241901,Diamond 1 2 3,TERRAN
55466,Батя,744203,Diamond 1 2 3,TERRAN
55467,,1923205,Diamond 1 2 3,PROTOSS
55468,Kulak,2376987,Diamond 1 2 3,PROTOSS
55469,Pride,4613042,Diamond 1 2 3,RANDOM
55470,Paer,363948,Diamond 1 2 3,PROTOSS
55471,Theru,1777011,Diamond 1 2 3,ZERG
55472,contuletzu,7376757,Diamond 1 2 3,ZERG
55473,Changed,306967,Diamond 1 2 3,ZERG
55474,DrunkBender,301806,Diamond 1 2 3,PROTOSS
55475,PINATA,9546576,Diamond 1 2 3,PROTOSS
55476,tuxin,596417,Diamond 1 2 3,ZERG
55477,JHBerget,4457345,Diamond 1 2 3,ZERG
55478,ZenFire,1377687,Diamond 1 2 3,PROTOSS
55479,Adama,4141163,Diamond 1 2 3,ZERG
55480,IOU,7077991,Diamond 1 2 3,PROTOSS
55481,SEINAMENT,8820776,Diamond 1 2 3,PROTOSS
55482,Vasay,6685455,Diamond 1 2 3,ZERG
55483,Morpheuskom,659085,Diamond 1 2 3,TERRAN
55484,Akrotho,1203761,Diamond 1 2 3,ZERG
55485,Boatmaster,2338244,Diamond 1 2 3,ZERG
55486,Asta,7179906,Diamond 1 2 3,TERRAN
55487,ProbeProbius,7637115,Diamond 1 2 3,RANDOM
55488,Masturbace,9283723,Diamond 1 2 3,ZERG
55489,Tromtrom,1795941,Diamond 1 2 3,TERRAN
55490,DreadGhost,113001,Diamond 1 2 3,TERRAN
55491,Blubblu,497489,Diamond 1 2 3,ZERG
55492,FatMan,3235544,Diamond 1 2 3,PROTOSS
55493,Garethax,8259332,Diamond 1 2 3,ZERG
55494,MiD,9552771,Diamond 1 2 3,PROTOSS
55495,Kamikatze,8559858,Diamond 1 2 3,ZERG
55496,Serotonin,8705270,Diamond 1 2 3,TERRAN
55497,тоха,2427335,Diamond 1 2 3,TERRAN
55498,JuliaAT,7637319,Diamond 1 2 3,PROTOSS
55499,BrokoliBoy,1383693,Diamond 1 2 3,ZERG
55500,Elsen,1205561,Diamond 1 2 3,TERRAN
55501,Raziel,1033432,Diamond 1 2 3,TERRAN
55502,Misho,4305027,Diamond 1 2 3,TERRAN
55503,NUSSUN,3442019,Diamond 1 2 3,PROTOSS
55504,SiLVeRLeaF,4192572,Diamond 1 2 3,TERRAN
55505,Troldepik,605651,Diamond 1 2 3,RANDOM
55506,Dieter,458555,Diamond 1 2 3,ZERG
55507,mamboking,1648454,Diamond 1 2 3,TERRAN
55508,terrasse,4289064,Diamond 1 2 3,ZERG
55509,Karst,5874979,Diamond 1 2 3,ZERG
55510,Spîriit,1667683,Diamond 1 2 3,TERRAN
55511,vlad,9847989,Diamond 1 2 3,PROTOSS
55512,nTDarkstar,10123996,Diamond 1 2 3,PROTOSS
55513,Madin,9401550,Diamond 1 2 3,RANDOM
55514,Raziel,7534403,Diamond 1 2 3,PROTOSS
55515,whiskey,1035448,Diamond 1 2 3,TERRAN
55516,Swerziee,9448367,Diamond 1 2 3,PROTOSS
55517,Mia,2601685,Diamond 1 2 3,PROTOSS
55518,Quimera,4133424,Diamond 1 2 3,ZERG
55519,Joona,9656505,Diamond 1 2 3,TERRAN
55520,AnT,6141685,Diamond 1 2 3,ZERG
55521,Sound,7572852,Diamond 1 2 3,TERRAN
55522,Elvartiel,3767471,Diamond 1 2 3,PROTOSS
55523,TheBigMau,9343344,Diamond 1 2 3,PROTOSS
55524,SunknSeksual,1290642,Diamond 1 2 3,TERRAN
55525,Jaraxxxus,9719014,Diamond 1 2 3,PROTOSS
55526,MVPBASTRI,5099626,Diamond 1 2 3,TERRAN
55527,ProxyAllDay,7924183,Diamond 1 2 3,TERRAN
55528,LostDragon,8802390,Diamond 1 2 3,PROTOSS
55529,ToaLekaN,112285,Diamond 1 2 3,PROTOSS
55530,DroitWar,3592766,Diamond 1 2 3,ZERG
55531,Blemo,1268524,Diamond 1 2 3,PROTOSS
55532,SniPerSp,3887261,Diamond 1 2 3,TERRAN
55533,Chords,877941,Diamond 1 2 3,TERRAN
55534,Tzaa,8051567,Diamond 1 2 3,ZERG
55535,Ренвал,1753807,Diamond 1 2 3,ZERG
55536,segv,515768,Diamond 1 2 3,RANDOM
55537,fingers,9814168,Diamond 1 2 3,TERRAN
55538,Alicia,9435422,Diamond 1 2 3,ZERG
55539,Morpheus,3134112,Diamond 1 2 3,ZERG
55540,Blanx,2976359,Diamond 1 2 3,RANDOM
55541,xxkousxx,4136530,Diamond 1 2 3,ZERG
55542,WetWet,496616,Diamond 1 2 3,RANDOM
55543,Entropy,2189452,Diamond 1 2 3,ZERG
55544,Had,3051729,Diamond 1 2 3,RANDOM
55545,Sarumaju,9960277,Diamond 1 2 3,ZERG
55546,Atom,715337,Diamond 1 2 3,RANDOM
55547,SoftBlade,8797059,Diamond 1 2 3,TERRAN
55548,FrAgiLe,3127116,Diamond 1 2 3,ZERG
55549,Mia,2601685,Diamond 1 2 3,ZERG
55550,TheDoctor,9792389,Diamond 1 2 3,PROTOSS
55551,Artos,1801576,Diamond 1 2 3,RANDOM
55552,Adrientoub,3176670,Diamond 1 2 3,TERRAN
55553,DAVEMAN,6772378,Diamond 1 2 3,ZERG
55554,Medeni,8880979,Diamond 1 2 3,ZERG
55555,RicardoFlick,2118760,Diamond 1 2 3,ZERG
55556,Packs,8745283,Diamond 1 2 3,ZERG
55557,Mylifeforads,3357022,Diamond 1 2 3,TERRAN
55558,Maximus,501244,Diamond 1 2 3,ZERG
55559,Oceanwrath,9682761,Diamond 1 2 3,ZERG
55560,Slayd,2662785,Diamond 1 2 3,ZERG
55561,Artanis,507907,Diamond 1 2 3,PROTOSS
55562,lukass,6648013,Diamond 1 2 3,ZERG
55563,Thyraya,334698,Diamond 1 2 3,ZERG
55564,ciceron,411989,Diamond 1 2 3,ZERG
55565,DreamCat,4877965,Diamond 1 2 3,PROTOSS
55566,Artanis,507907,Diamond 1 2 3,ZERG
55567,Grobhammer,9888271,Diamond 1 2 3,TERRAN
55568,JeremyHunt,795129,Diamond 1 2 3,RANDOM
55569,ZEST,9923560,Diamond 1 2 3,PROTOSS
55570,THUGMARINE,8678101,Diamond 1 2 3,TERRAN
55571,IIIIIIIIIIII,8861083,Diamond 1 2 3,RANDOM
55572,SleepyFatRat,9335412,Diamond 1 2 3,PROTOSS
55573,tensoon,7253997,Diamond 1 2 3,PROTOSS
55574,redgost,2141877,Diamond 1 2 3,ZERG
55575,Frost,2578075,Diamond 1 2 3,ZERG
55576,FlakeyBanana,3168384,Diamond 1 2 3,PROTOSS
55577,Boots,8253384,Diamond 1 2 3,PROTOSS
55578,Siaff,4147890,Diamond 1 2 3,ZERG
55579,Nazerot,694661,Diamond 1 2 3,ZERG
55580,Mat,3318746,Diamond 1 2 3,RANDOM
55581,KENNI,517757,Diamond 1 2 3,ZERG
55582,enizio,3607705,Diamond 1 2 3,TERRAN
55583,Allisrem,2599500,Diamond 1 2 3,ZERG
55584,Twisted,1134164,Diamond 1 2 3,TERRAN
55585,NoviceUser,2287215,Diamond 1 2 3,PROTOSS
55586,RUSHman,2014532,Diamond 1 2 3,TERRAN
55587,DontGoThere,9346938,Diamond 1 2 3,RANDOM
55588,Komagiri,2410724,Diamond 1 2 3,RANDOM
55589,llllllllllll,9459441,Diamond 1 2 3,TERRAN
55590,Tjolof,8651758,Diamond 1 2 3,TERRAN
55591,TvZeeEnjoyer,4810552,Diamond 1 2 3,ZERG
55592,chedar,3233593,Diamond 1 2 3,TERRAN
55593,XEROX,2031287,Diamond 1 2 3,RANDOM
55594,Thanos,9178221,Diamond 1 2 3,TERRAN
55595,Gontello,8123181,Diamond 1 2 3,ZERG
55596,Slade,414541,Diamond 1 2 3,TERRAN
55597,SiR,6660738,Diamond 1 2 3,PROTOSS
55598,oneEqualsTwo,2721724,Diamond 1 2 3,ZERG
55599,Panda,1389096,Diamond 1 2 3,TERRAN
55600,LAMMETAK,1376425,Diamond 1 2 3,TERRAN
55601,МаминМодник,1827627,Diamond 1 2 3,PROTOSS
55602,Consensus,2132191,Diamond 1 2 3,PROTOSS
55603,MadMax,2132290,Diamond 1 2 3,ZERG
55604,LaiTs,801399,Diamond 1 2 3,TERRAN
55605,Zinc,1740534,Diamond 1 2 3,TERRAN
55606,Subutai,1243284,Diamond 1 2 3,RANDOM
55607,BalsaMiKe,2747272,Diamond 1 2 3,PROTOSS
55608,Sardinaireau,9881779,Diamond 1 2 3,TERRAN
55609,XoMka,22839,Diamond 1 2 3,ZERG
55610,Jynaga,4002580,Diamond 1 2 3,RANDOM
55611,Cape,388587,Diamond 1 2 3,ZERG
55612,Assassin,7587112,Diamond 1 2 3,PROTOSS
55613,IronPlayer,10150737,Diamond 1 2 3,RANDOM
55614,Murphy,8854531,Diamond 1 2 3,ZERG
55615,Adesman,3464643,Diamond 1 2 3,PROTOSS
55616,Rendodo,822691,Diamond 1 2 3,RANDOM
55617,Dadou,1915029,Diamond 1 2 3,TERRAN
55618,FisTeR,454939,Diamond 1 2 3,RANDOM
55619,Retromen,1881103,Diamond 1 2 3,ZERG
55620,Mäkus,1080846,Diamond 1 2 3,RANDOM
55621,Teie,619987,Diamond 1 2 3,TERRAN
55622,Tzull,9797476,Diamond 1 2 3,ZERG
55623,Kircheis,9220777,Diamond 1 2 3,TERRAN
55624,Chien,227163,Diamond 1 2 3,RANDOM
55625,Hahniball,415698,Diamond 1 2 3,ZERG
55626,Robzki,3909004,Diamond 1 2 3,ZERG
55627,Maruu,2119925,Diamond 1 2 3,ZERG
55628,Blam,214687,Diamond 1 2 3,TERRAN
55629,Daigoro,299421,Diamond 1 2 3,PROTOSS
55630,Kryo,9086812,Diamond 1 2 3,ZERG
55631,YouGotREKT,2809641,Diamond 1 2 3,TERRAN
55632,Alina,9265740,Diamond 1 2 3,ZERG
55633,ChicCo,790356,Diamond 1 2 3,ZERG
55634,Domsweaven,1089649,Diamond 1 2 3,TERRAN
55635,BoozyWoozy,2263157,Diamond 1 2 3,PROTOSS
55636,Prometheus,7595304,Diamond 1 2 3,ZERG
55637,Koolk,2584701,Diamond 1 2 3,PROTOSS
55638,,10122452,Diamond 1 2 3,ZERG
55639,Weeii,1780039,Diamond 1 2 3,PROTOSS
55640,Diamond,7659179,Diamond 1 2 3,TERRAN
55641,TheBnetGuy,9790788,Diamond 1 2 3,TERRAN
55642,Sergun,6546669,Diamond 1 2 3,ZERG
55643,icefordice,1854166,Diamond 1 2 3,TERRAN
55644,Butters,5134729,Diamond 1 2 3,ZERG
55645,ladderzerg,9623877,Diamond 1 2 3,RANDOM
55646,IVANKO,753332,Diamond 1 2 3,PROTOSS
55647,Lefsa,2981369,Diamond 1 2 3,TERRAN
55648,Schiffkreuz,253795,Diamond 1 2 3,RANDOM
55649,jeanjean,7304517,Diamond 1 2 3,TERRAN
55650,klee,7296871,Diamond 1 2 3,TERRAN
55651,BillyJoe,9612721,Diamond 1 2 3,TERRAN
55652,KönigBuuHuu,2643519,Diamond 1 2 3,TERRAN
55653,Miwka,9118752,Diamond 1 2 3,TERRAN
55654,supsup,3240675,Diamond 1 2 3,TERRAN
55655,Camphausen,684648,Diamond 1 2 3,PROTOSS
55656,ossir,1859912,Diamond 1 2 3,PROTOSS
55657,LortGravidy,892676,Diamond 1 2 3,PROTOSS
55658,Stemir,5055734,Diamond 1 2 3,RANDOM
55659,graaaa,62520,Diamond 1 2 3,PROTOSS
55660,niner,6116456,Diamond 1 2 3,ZERG
55661,gorre,2187134,Diamond 1 2 3,ZERG
55662,Face,1890442,Diamond 1 2 3,ZERG
55663,Virruss,6685142,Diamond 1 2 3,PROTOSS
55664,Tsudawa,2006213,Diamond 1 2 3,ZERG
55665,SparkLing,6571833,Diamond 1 2 3,ZERG
55666,WARRIOR,534789,Diamond 1 2 3,ZERG
55667,Plikis,9214119,Diamond 1 2 3,ZERG
55668,IlIlIlIlIlIl,4570635,Diamond 1 2 3,ZERG
55669,PutinisMyDog,4184013,Diamond 1 2 3,PROTOSS
55670,GGeryx,5082092,Diamond 1 2 3,ZERG
55671,Kalos,9190620,Diamond 1 2 3,TERRAN
55672,MightyPotato,8032116,Diamond 1 2 3,ZERG
55673,ByUn,9540960,Diamond 1 2 3,ZERG
55674,Fab,350509,Diamond 1 2 3,ZERG
55675,Chronicles,1331938,Diamond 1 2 3,ZERG
55676,Adventur,4111784,Diamond 1 2 3,TERRAN
55677,Galactus,1949144,Diamond 1 2 3,RANDOM
55678,unazko,7704080,Diamond 1 2 3,PROTOSS
55679,Altaran,6562452,Diamond 1 2 3,PROTOSS
55680,Cargobiker,6750681,Diamond 1 2 3,ZERG
55681,Abominus,3315038,Diamond 1 2 3,PROTOSS
55682,Neo,1663487,Diamond 1 2 3,RANDOM
55683,TheDC,3859111,Diamond 1 2 3,PROTOSS
55684,ManiekD,6890442,Diamond 1 2 3,PROTOSS
55685,Didems,4113376,Diamond 1 2 3,ZERG
55686,Kelevra,302283,Diamond 1 2 3,RANDOM
55687,Namiator,976850,Diamond 1 2 3,TERRAN
55688,Vice,7007375,Diamond 1 2 3,ZERG
55689,GGeryx,5082092,Diamond 1 2 3,RANDOM
55690,Halvryk,2135959,Diamond 1 2 3,TERRAN
55691,Modscore,9058164,Diamond 1 2 3,ZERG
55692,Kvanton,7367044,Diamond 1 2 3,TERRAN
55693,Zjic,9514978,Diamond 1 2 3,PROTOSS
55694,BIgBean,8916183,Diamond 1 2 3,RANDOM
55695,Zugzwang,4747263,Diamond 1 2 3,PROTOSS
55696,DiMM,1285896,Diamond 1 2 3,ZERG
55697,TheStone,1102077,Diamond 1 2 3,ZERG
55698,Samplicio,9538426,Diamond 1 2 3,RANDOM
55699,Кирилл,2337555,Diamond 1 2 3,ZERG
55700,prostitoot,9807886,Diamond 1 2 3,RANDOM
55701,Randsan,2627602,Diamond 1 2 3,TERRAN
55702,caineurs,7906902,Diamond 1 2 3,TERRAN
55703,AbsolvoTe,1139771,Diamond 1 2 3,PROTOSS
55704,Insekt,14873,Diamond 1 2 3,TERRAN
55705,Natasat,763461,Diamond 1 2 3,RANDOM
55706,SlavaZergina,9587900,Diamond 1 2 3,ZERG
55707,KaneZ,3457833,Diamond 1 2 3,RANDOM
55708,Necromancer,3695665,Diamond 1 2 3,PROTOSS
55709,sebix,8524243,Diamond 1 2 3,PROTOSS
55710,Terrantosaur,764960,Diamond 1 2 3,TERRAN
55711,Natasat,763461,Diamond 1 2 3,ZERG
55712,kalecik,10010383,Diamond 1 2 3,PROTOSS
55713,aLone,664924,Diamond 1 2 3,TERRAN
55714,III,4559808,Diamond 1 2 3,PROTOSS
55715,Bagger,460638,Diamond 1 2 3,TERRAN
55716,evenreven,9503429,Diamond 1 2 3,ZERG
55717,XeForcex,7321025,Diamond 1 2 3,PROTOSS
55718,crazycorn,8922174,Diamond 1 2 3,ZERG
55719,Dinouu,2100096,Diamond 1 2 3,RANDOM
55720,EVOLET,3613260,Diamond 1 2 3,TERRAN
55721,lutz,7536808,Diamond 1 2 3,TERRAN
55722,ЛордВлад,2511144,Diamond 1 2 3,TERRAN
55723,BadRobot,173191,Diamond 1 2 3,ZERG
55724,Гераклион,8985923,Diamond 1 2 3,ZERG
55725,DBko,2472507,Diamond 1 2 3,PROTOSS
55726,Perfer,303696,Diamond 1 2 3,TERRAN
55727,Viper,1472133,Diamond 1 2 3,ZERG
55728,Vilgefortz,8773140,Diamond 1 2 3,PROTOSS
55729,montdor,7545805,Diamond 1 2 3,PROTOSS
55730,JAXX,3908296,Diamond 1 2 3,TERRAN
55731,wunder,7740566,Diamond 1 2 3,TERRAN
55732,Tengil,706897,Diamond 1 2 3,PROTOSS
55733,llllllllllll,10086543,Diamond 1 2 3,ZERG
55734,LuukDeok,7995196,Diamond 1 2 3,PROTOSS
55735,Paddy,8440219,Diamond 1 2 3,PROTOSS
55736,MIDanimeFAN,1580455,Diamond 1 2 3,PROTOSS
55737,xtreame,3451948,Diamond 1 2 3,PROTOSS
55738,Kenpachi,2420708,Diamond 1 2 3,ZERG
55739,Anímus,2466023,Diamond 1 2 3,ZERG
55740,FaBiTzIO,414749,Diamond 1 2 3,RANDOM
55741,necrovivo,1971460,Diamond 1 2 3,RANDOM
55742,GolDaniels,1145127,Diamond 1 2 3,TERRAN
55743,Arkpra,6443123,Diamond 1 2 3,TERRAN
55744,MsWho,9484512,Diamond 1 2 3,ZERG
55745,killerbunny,2804148,Diamond 1 2 3,ZERG
55746,sLm,835071,Diamond 1 2 3,ZERG
55747,Zowathraa,3216947,Diamond 1 2 3,ZERG
55748,DhuBleidd,7742411,Diamond 1 2 3,PROTOSS
55749,TGS,2070968,Diamond 1 2 3,TERRAN
55750,Dark,9904704,Diamond 1 2 3,ZERG
55751,Rejli,932598,Diamond 1 2 3,ZERG
55752,SoftMist,5033637,Diamond 1 2 3,ZERG
55753,PommeDeTerre,9198622,Diamond 1 2 3,TERRAN
55754,SephirotH,1435200,Diamond 1 2 3,PROTOSS
55755,precisionist,2215782,Diamond 1 2 3,TERRAN
55756,CanonicDuck,9088840,Diamond 1 2 3,PROTOSS
55757,Deko,2798994,Diamond 1 2 3,TERRAN
55758,toon,5134609,Diamond 1 2 3,PROTOSS
55759,SnookieZ,1101658,Diamond 1 2 3,ZERG
55760,NLJosh,934727,Diamond 1 2 3,PROTOSS
55761,Scytale,346980,Diamond 1 2 3,ZERG
55762,mrtnt,8725799,Diamond 1 2 3,PROTOSS
55763,oDiNe,451071,Diamond 1 2 3,ZERG
55764,Sigontrue,2717705,Diamond 1 2 3,ZERG
55765,BrainRippeR,126019,Diamond 1 2 3,ZERG
55766,ZenPuzzle,6720287,Diamond 1 2 3,TERRAN
55767,Isle,5372581,Diamond 1 2 3,ZERG
55768,LazyTaldarim,1700090,Diamond 1 2 3,TERRAN
55769,LifesAviOr,5037888,Diamond 1 2 3,RANDOM
55770,Sven,8596452,Diamond 1 2 3,PROTOSS
55771,Fonox,9324933,Diamond 1 2 3,RANDOM
55772,Mishka,5420368,Diamond 1 2 3,TERRAN
55773,HePBuK,2441970,Diamond 1 2 3,ZERG
55774,SirPanda,6649377,Diamond 1 2 3,PROTOSS
55775,NotEvenSpark,6354835,Diamond 1 2 3,PROTOSS
55776,NLCyrus,2801586,Diamond 1 2 3,TERRAN
55777,Natasat,763461,Diamond 1 2 3,PROTOSS
55778,TrollingPoo,8255406,Diamond 1 2 3,RANDOM
55779,Aggron,2506786,Diamond 1 2 3,TERRAN
55780,SirPanda,6649377,Diamond 1 2 3,ZERG
55781,MsWho,9484512,Diamond 1 2 3,PROTOSS
55782,Paralonis,6830057,Diamond 1 2 3,TERRAN
55783,olanobnor,8668100,Diamond 1 2 3,ZERG
55784,TeLseS,805808,Diamond 1 2 3,TERRAN
55785,TrollingPoo,8255406,Diamond 1 2 3,PROTOSS
55786,deeeeeeeeeee,9950567,Diamond 1 2 3,TERRAN
55787,Talen,2741151,Diamond 1 2 3,ZERG
55788,QUENTIN,3883930,Diamond 1 2 3,TERRAN
55789,ZOODARK,9276750,Diamond 1 2 3,PROTOSS
55790,HасPать,2234485,Diamond 1 2 3,TERRAN
55791,PiNkUniCORN,2331798,Diamond 1 2 3,TERRAN
55792,Erdbeere,4678558,Diamond 1 2 3,ZERG
55793,ZaxPax,9446544,Diamond 1 2 3,PROTOSS
55794,CroustiBat,2052501,Diamond 1 2 3,ZERG
55795,EugenE,156194,Diamond 1 2 3,ZERG
55796,DungDealer,660057,Diamond 1 2 3,ZERG
55797,Raphael,2117008,Diamond 1 2 3,TERRAN
55798,Rackelhahn,9927776,Diamond 1 2 3,ZERG
55799,Tempbond,7415684,Diamond 1 2 3,PROTOSS
55800,Mike,10017575,Diamond 1 2 3,ZERG
55801,HuGOo,798225,Diamond 1 2 3,ZERG
55802,ArmaniMani,9282526,Diamond 1 2 3,RANDOM
55803,matrixxx,1501320,Diamond 1 2 3,TERRAN
55804,BridoKiLLeR,2451225,Diamond 1 2 3,RANDOM
55805,ISWI,6576561,Diamond 1 2 3,ZERG
55806,Protoss,2443359,Diamond 1 2 3,PROTOSS
55807,porky,1692868,Diamond 1 2 3,ZERG
55808,Test,2703506,Diamond 1 2 3,PROTOSS
55809,szitas,5702507,Diamond 1 2 3,ZERG
55810,JKCOUCOU,1299905,Diamond 1 2 3,TERRAN
55811,Rached,6815530,Diamond 1 2 3,RANDOM
55812,isuck,5170585,Diamond 1 2 3,RANDOM
55813,WhataDuDu,2979414,Diamond 1 2 3,RANDOM
55814,Vino,9568803,Diamond 1 2 3,PROTOSS
55815,theO,1012040,Diamond 1 2 3,TERRAN
55816,Kurkul,1842777,Diamond 1 2 3,TERRAN
55817,OldDirty,1202902,Diamond 1 2 3,ZERG
55818,Slavzila,9609406,Diamond 1 2 3,ZERG
55819,NBZ,2319529,Diamond 1 2 3,TERRAN
55820,nimbim,215681,Diamond 1 2 3,ZERG
55821,Tassadar,9986839,Diamond 1 2 3,PROTOSS
55822,darkkiss,1134457,Diamond 1 2 3,ZERG
55823,nano,7359119,Diamond 1 2 3,ZERG
55824,Sheldon,707971,Diamond 1 2 3,TERRAN
55825,iDVaLi,743843,Diamond 1 2 3,PROTOSS
55826,EDDDDDDDDDDD,2356581,Diamond 1 2 3,ZERG
55827,Qualia,9079816,Diamond 1 2 3,ZERG
55828,Elminster,551512,Diamond 1 2 3,RANDOM
55829,CPaSpenouh,8671535,Diamond 1 2 3,PROTOSS
55830,Kaaniko,1413952,Diamond 1 2 3,PROTOSS
55831,BRIlock,2225474,Diamond 1 2 3,TERRAN
55832,Naapuri,507121,Diamond 1 2 3,ZERG
55833,CodeNoir,8310817,Diamond 1 2 3,TERRAN
55834,Seriwolk,660122,Diamond 1 2 3,PROTOSS
55835,Turbobräuner,8536620,Diamond 1 2 3,PROTOSS
55836,HanSolo,381536,Diamond 1 2 3,RANDOM
55837,Initiator,2097671,Diamond 1 2 3,ZERG
55838,SlavaUkriani,8561994,Diamond 1 2 3,ZERG
55839,Celtigare,7693313,Diamond 1 2 3,PROTOSS
55840,Ezekielo,5747148,Diamond 1 2 3,TERRAN
55841,Zulda,3217984,Diamond 1 2 3,PROTOSS
55842,OrHaNN,9242823,Diamond 1 2 3,ZERG
55843,TheHive,5303050,Diamond 1 2 3,ZERG
55844,PUMP,10137107,Diamond 1 2 3,TERRAN
55845,Nereon,184020,Diamond 1 2 3,PROTOSS
55846,Ankou,1811677,Diamond 1 2 3,RANDOM
55847,CatInBox,272400,Diamond 1 2 3,TERRAN
55848,Sebastian,684245,Diamond 1 2 3,ZERG
55849,JezkovyZraky,8367575,Diamond 1 2 3,TERRAN
55850,Doraty,2427811,Diamond 1 2 3,TERRAN
55851,Darkmaster,558417,Diamond 1 2 3,RANDOM
55852,IlIIlIIllllI,6511728,Diamond 1 2 3,PROTOSS
55853,Cayser,5463458,Diamond 1 2 3,TERRAN
55854,dizzi,2267195,Diamond 1 2 3,PROTOSS
55855,MooseMan,7157839,Diamond 1 2 3,TERRAN
55856,Patriot,980050,Diamond 1 2 3,RANDOM
55857,HESKEY,3168323,Diamond 1 2 3,ZERG
55858,Winchester,3349157,Diamond 1 2 3,PROTOSS
55859,GodofShadow,5897127,Diamond 1 2 3,RANDOM
55860,LastKeczup,4166971,Diamond 1 2 3,PROTOSS
55861,HeX,7170059,Diamond 1 2 3,ZERG
55862,HenpeT,2103290,Diamond 1 2 3,RANDOM
55863,Bullepower,4022049,Diamond 1 2 3,RANDOM
55864,Click,806754,Diamond 1 2 3,ZERG
55865,DDOG,7561562,Diamond 1 2 3,TERRAN
55866,Piggy,7500637,Diamond 1 2 3,ZERG
55867,IIIIIIIIIIII,9208365,Diamond 1 2 3,PROTOSS
55868,VeHuGo,2405660,Diamond 1 2 3,PROTOSS
55869,Nighthawk,1533174,Diamond 1 2 3,ZERG
55870,Itachi,8746097,Diamond 1 2 3,TERRAN
55871,mutant,1716649,Diamond 1 2 3,RANDOM
55872,BARKOT,2358966,Diamond 1 2 3,PROTOSS
55873,Abhorash,7849353,Diamond 1 2 3,TERRAN
55874,patachoux,8556033,Diamond 1 2 3,ZERG
55875,Onnane,669170,Diamond 1 2 3,PROTOSS
55876,nekozel,331855,Diamond 1 2 3,ZERG
55877,MasterShejdu,5219896,Diamond 1 2 3,ZERG
55878,РайанГослинг,2425176,Diamond 1 2 3,RANDOM
55879,Karramba,7464828,Diamond 1 2 3,ZERG
55880,sideth,3303323,Diamond 1 2 3,PROTOSS
55881,Itachi,8746097,Diamond 1 2 3,PROTOSS
55882,OPBossTossDC,3608861,Diamond 1 2 3,PROTOSS
55883,чahka,2435894,Diamond 1 2 3,TERRAN
55884,PREZES,3636281,Diamond 1 2 3,ZERG
55885,Longus,1802317,Diamond 1 2 3,TERRAN
55886,Soeta,1238566,Diamond 1 2 3,RANDOM
55887,Poxi,1180378,Diamond 1 2 3,ZERG
55888,Dinain,7215722,Diamond 1 2 3,ZERG
55889,Leaftan,8128103,Diamond 1 2 3,PROTOSS
55890,Sarpoxicity,8716100,Diamond 1 2 3,ZERG
55891,Margonash,777255,Diamond 1 2 3,TERRAN
55892,isuck,5170585,Diamond 1 2 3,PROTOSS
55893,Exb,275760,Diamond 1 2 3,ZERG
55894,janesz,8537012,Diamond 1 2 3,PROTOSS
55895,Bigdaddy,9777023,Diamond 1 2 3,RANDOM
55896,thibquiche,9133703,Diamond 1 2 3,PROTOSS
55897,Retaliator,9022968,Diamond 1 2 3,TERRAN
55898,SkyScream,261260,Diamond 1 2 3,ZERG
55899,James,8700373,Diamond 1 2 3,PROTOSS
55900,abrigal,1801211,Diamond 1 2 3,TERRAN
55901,Funtik,9287458,Diamond 1 2 3,TERRAN
55902,Keyster,9144731,Diamond 1 2 3,ZERG
55903,skåne,3032662,Diamond 1 2 3,PROTOSS
55904,Cianos,7825,Diamond 1 2 3,PROTOSS
55905,Van,10133004,Diamond 1 2 3,TERRAN
55906,Anonym,8208716,Diamond 1 2 3,ZERG
55907,SuBuRbiA,1598397,Diamond 1 2 3,TERRAN
55908,Streamer,9429832,Diamond 1 2 3,PROTOSS
55909,Zav,163110,Diamond 1 2 3,ZERG
