,Name,playerid,league,FavoriteRace
89915,Kladeradatsh,8710046,Diamond 3,TERRAN
89916,Callas,1085718,Diamond 3,PROTOSS
89917,Zeratul,1749871,Diamond 3,PROTOSS
89918,Bubuta,25391,Diamond 3,PROTOSS
89919,Thracian,2234627,Diamond 3,TERRAN
89920,Perserence,677390,Diamond 3,ZERG
89921,Ciucaru,2744754,Diamond 3,RANDOM
89922,illyasviel,9097142,Diamond 3,TERRAN
89923,BornINCCCP,9185803,Diamond 3,ZERG
89924,Rage,761779,Diamond 3,ZERG
89925,loeblix,6787056,Diamond 3,TERRAN
89926,Mattes,8992247,Diamond 3,RANDOM
89927,ShOOm,305812,Diamond 3,ZERG
89928,Awesomic,1815739,Diamond 3,ZERG
89929,FXmarc,2337095,Diamond 3,RANDOM
89930,mrMagoor,2069315,Diamond 3,ZERG
89931,Kristofr,1908604,Diamond 3,TERRAN
89932,rapta,9767549,Diamond 3,PROTOSS
89933,Mattes,8992247,Diamond 3,PROTOSS
89934,AJD,3618837,Diamond 3,RANDOM
89935,Schlaff,187659,Diamond 3,ZERG
89936,TTVrespisek,7314035,Diamond 3,RANDOM
89937,kidpaddle,529504,Diamond 3,ZERG
89938,Calamar,7597203,Diamond 3,TERRAN
89939,Tabris,2931729,Diamond 3,TERRAN
89940,pverum,267502,Diamond 3,TERRAN
89941,spenzer,5915780,Diamond 3,TERRAN
89942,Tezzomio,8578804,Diamond 3,ZERG
89943,Storchen,1182719,Diamond 3,TERRAN
89944,shaivl,6004144,Diamond 3,TERRAN
89945,ChuckyDeviL,9041590,Diamond 3,TERRAN
89946,zibobabulo,3912426,Diamond 3,TERRAN
89947,pharao,554833,Diamond 3,PROTOSS
89948,Exb,275760,Diamond 3,ZERG
89949,FrCO,6646080,Diamond 3,TERRAN
89950,GoDKaRaKaN,5295936,Diamond 3,PROTOSS
89951,Potato,8290093,Diamond 3,RANDOM
89952,poeT,8355296,Diamond 3,PROTOSS
89953,clji,8919255,Diamond 3,PROTOSS
89954,Gerikgood,2132839,Diamond 3,TERRAN
89955,Bencike,7322780,Diamond 3,PROTOSS
89956,DrunkBender,301806,Diamond 3,PROTOSS
89957,PontyPilat,1929484,Diamond 3,TERRAN
89958,Gelu,603599,Diamond 3,PROTOSS
89959,Archie,10041313,Diamond 3,TERRAN
89960,Serral,1628284,Diamond 3,RANDOM
89961,Kostya,9652520,Diamond 3,ZERG
89962,Darth,7662521,Diamond 3,ZERG
89963,leonidas,4388262,Diamond 3,PROTOSS
89964,blixthalka,2419223,Diamond 3,TERRAN
89965,Ianakin,7258218,Diamond 3,TERRAN
89966,qazcdewsx,6011513,Diamond 3,TERRAN
89967,Brice,1919921,Diamond 3,ZERG
89968,Fenris,7143999,Diamond 3,ZERG
89969,수상자 작품,2220946,Diamond 3,PROTOSS
89970,Overdoes,5536841,Diamond 3,RANDOM
89971,ruilence,10070627,Diamond 3,PROTOSS
89972,SirFerdinand,2377473,Diamond 3,TERRAN
89973,Tydirius,1075604,Diamond 3,PROTOSS
89974,FlexMachine,10043999,Diamond 3,TERRAN
89975,Ares,7626208,Diamond 3,PROTOSS
89976,chef,5165175,Diamond 3,ZERG
89977,spacemilk,2917891,Diamond 3,TERRAN
89978,Swrd,8917937,Diamond 3,TERRAN
89979,BravoRagazzo,5015209,Diamond 3,ZERG
89980,chef,5165175,Diamond 3,TERRAN
89981,laavamannen,3593378,Diamond 3,TERRAN
89982,Alvaro,1985046,Diamond 3,RANDOM
89983,maralekos,8268543,Diamond 3,PROTOSS
89984,Stats,10088933,Diamond 3,PROTOSS
89985,supernoob,2165877,Diamond 3,ZERG
89986,Twish,7947357,Diamond 3,ZERG
89987,powerofchaos,8048349,Diamond 3,PROTOSS
89988,alexweh,4990914,Diamond 3,TERRAN
89989,TripleOption,10224230,Diamond 3,PROTOSS
89990,NKVD,2469791,Diamond 3,PROTOSS
89991,wwwSEOtaxi,852265,Diamond 3,PROTOSS
89992,qazcdewsx,6011513,Diamond 3,PROTOSS
89993,Serral,1628284,Diamond 3,TERRAN
89994,FisterMister,305094,Diamond 3,PROTOSS
89995,Moradagh,4152087,Diamond 3,ZERG
89996,Koiransyömä,9264938,Diamond 3,ZERG
89997,Bomberdile,1811857,Diamond 3,RANDOM
89998,BeliarFoX,2423513,Diamond 3,PROTOSS
89999,ExtraLife,9726730,Diamond 3,PROTOSS
90000,Landmine,1920766,Diamond 3,TERRAN
90001,FENIXbg,4363779,Diamond 3,TERRAN
90002,BullTapewor,1977397,Diamond 3,ZERG
90003,Unbreakion,8030180,Diamond 3,ZERG
90004,Windir,305409,Diamond 3,ZERG
90005,Nemesis,431191,Diamond 3,RANDOM
90006,Marlenore,2212145,Diamond 3,TERRAN
90007,ZergHeart,1775,Diamond 3,ZERG
90008,jurikson,1322739,Diamond 3,TERRAN
90009,IMIKazeø,1709113,Diamond 3,PROTOSS
90010,Frozenstar,9590149,Diamond 3,PROTOSS
90011,Vito,3336539,Diamond 3,ZERG
90012,llllllllllll,9465053,Diamond 3,PROTOSS
90013,julien,640743,Diamond 3,RANDOM
90014,Boo,1477204,Diamond 3,TERRAN
90015,cROMwell,2167245,Diamond 3,RANDOM
90016,RetrO,2711528,Diamond 3,ZERG
90017,HeX,7170059,Diamond 3,ZERG
90018,DeeL,303897,Diamond 3,RANDOM
90019,SirAaerious,9108699,Diamond 3,PROTOSS
90020,IGuNIVIDaMI,9990177,Diamond 3,TERRAN
90021,panicproNe,3562451,Diamond 3,ZERG
90022,SirFerdinand,2377473,Diamond 3,ZERG
90023,Shabby,355887,Diamond 3,RANDOM
90024,SirAaerious,9108699,Diamond 3,ZERG
90025,SirAaerious,9108699,Diamond 3,TERRAN
90026,ToNieJa,8520505,Diamond 3,ZERG
90027,VIOLstar,8476208,Diamond 3,TERRAN
90028,GiDoRa,176613,Diamond 3,ZERG
90029,ImTheFaker,3818092,Diamond 3,PROTOSS
90030,Sam,3296384,Diamond 3,RANDOM
90031,Frozenstar,9590149,Diamond 3,RANDOM
90032,treize,8864664,Diamond 3,RANDOM
90033,Gönnung,7900358,Diamond 3,PROTOSS
90034,Vazik,10209944,Diamond 3,ZERG
90035,Gong,7029344,Diamond 3,ZERG
90036,Force,2215046,Diamond 3,RANDOM
90037,JuliaAT,7637319,Diamond 3,PROTOSS
90038,oleh,8997509,Diamond 3,ZERG
90039,mainman,2927132,Diamond 3,PROTOSS
90040,Jackob,1500051,Diamond 3,ZERG
90041,VIVAUKRAINE,9792913,Diamond 3,PROTOSS
90042,RagnarDOOM,8840943,Diamond 3,PROTOSS
90043,Autogestion,7726359,Diamond 3,TERRAN
90044,IIIIIIIIIIII,8039630,Diamond 3,PROTOSS
90045,Dor,9626680,Diamond 3,TERRAN
90046,UgoSeven,806733,Diamond 3,PROTOSS
90047,PSIxSUSLIK,2431460,Diamond 3,TERRAN
90048,cosmicbaby,611594,Diamond 3,RANDOM
90049,DDG,3436870,Diamond 3,PROTOSS
90050,Antaphy,737458,Diamond 3,ZERG
90051,OneOfFive,1131504,Diamond 3,ZERG
90052,SiLo,6666354,Diamond 3,TERRAN
90053,Almit,2267271,Diamond 3,PROTOSS
90054,hastrubal,7784896,Diamond 3,PROTOSS
90055,tamadCZ,6980843,Diamond 3,TERRAN
90056,Graftal,4319042,Diamond 3,TERRAN
90057,KutsuSheeta,1159693,Diamond 3,RANDOM
90058,wardice,3266286,Diamond 3,TERRAN
90059,acernine,6838629,Diamond 3,PROTOSS
90060,СИЛ,473108,Diamond 3,PROTOSS
90061,Ares,7626208,Diamond 3,TERRAN
90062,CroWneD,9085552,Diamond 3,ZERG
90063,ianjoan,7183895,Diamond 3,PROTOSS
90064,GILDARTS,10233833,Diamond 3,TERRAN
90065,iNefia,213248,Diamond 3,RANDOM
90066,GOoD,2186389,Diamond 3,ZERG
90067,blue,2113683,Diamond 3,PROTOSS
90068,HispanO,1039126,Diamond 3,RANDOM
90069,Trex,9014528,Diamond 3,PROTOSS
90070,granos,815990,Diamond 3,TERRAN
90071,Gyatso,2701528,Diamond 3,TERRAN
90072,TyTus,859880,Diamond 3,PROTOSS
90073,mix,1390378,Diamond 3,PROTOSS
90074,ZoKuSuJi,2969440,Diamond 3,TERRAN
90075,GiveHerTheD,6805993,Diamond 3,ZERG
90076,skyknight,4855289,Diamond 3,ZERG
90077,Killer,2082660,Diamond 3,ZERG
90078,Sarang,6345372,Diamond 3,ZERG
90079,Karaku,1607966,Diamond 3,TERRAN
90080,pokekiller,7158619,Diamond 3,TERRAN
90081,JeReX,2393025,Diamond 3,RANDOM
90082,yes,10007980,Diamond 3,PROTOSS
90083,FraGor,249472,Diamond 3,ZERG
90084,SilentScream,1845680,Diamond 3,TERRAN
90085,jlien,7510679,Diamond 3,TERRAN
90086,Schretze,4021973,Diamond 3,PROTOSS
90087,SborS,589625,Diamond 3,TERRAN
90088,zerg,9839815,Diamond 3,PROTOSS
90089,Djulste,8919314,Diamond 3,TERRAN
90090,pokekiller,7158619,Diamond 3,ZERG
90091,mahan,8277774,Diamond 3,PROTOSS
90092,Vacivitous,9351581,Diamond 3,PROTOSS
90093,Rhatorell,9153504,Diamond 3,TERRAN
90094,TheCuRe,4310079,Diamond 3,TERRAN
90095,PopCorn,1079240,Diamond 3,TERRAN
90096,gelbeskY,464395,Diamond 3,PROTOSS
90097,Cruzer,2253654,Diamond 3,ZERG
90098,Dagobert,535748,Diamond 3,ZERG
90099,flipke,804161,Diamond 3,RANDOM
90100,Tibø,4166871,Diamond 3,ZERG
90101,BenDover,1574777,Diamond 3,PROTOSS
90102,Vacivitous,9351581,Diamond 3,ZERG
90103,Raydempt,8930815,Diamond 3,ZERG
90104,Titans,6198423,Diamond 3,PROTOSS
90105,Joo,2366407,Diamond 3,RANDOM
90106,ZeroIQGaming,2089268,Diamond 3,PROTOSS
90107,max,9450765,Diamond 3,TERRAN
90108,FGI,7645799,Diamond 3,TERRAN
90109,roman,172915,Diamond 3,ZERG
90110,Maratto,531351,Diamond 3,ZERG
90111,muddle,9979635,Diamond 3,RANDOM
90112,Cecio,5632698,Diamond 3,RANDOM
90113,lolLizard,8942342,Diamond 3,TERRAN
90114,Maioneees,9883955,Diamond 3,PROTOSS
90115,meanshorns,5427842,Diamond 3,ZERG
90116,Kojak,9119265,Diamond 3,ZERG
90117,PTSDM,6747549,Diamond 3,PROTOSS
90118,Xiauio,7288485,Diamond 3,TERRAN
90119,Bear,2324199,Diamond 3,PROTOSS
90120,WishMaster,1177408,Diamond 3,TERRAN
90121,Noodled,7986018,Diamond 3,TERRAN
90122,Awe,57092,Diamond 3,RANDOM
90123,Maratto,531351,Diamond 3,RANDOM
90124,Wisper,2068633,Diamond 3,RANDOM
90125,Sheet,2232697,Diamond 3,ZERG
90126,KoshNaranek,3084969,Diamond 3,PROTOSS
90127,BreffXX,7628582,Diamond 3,TERRAN
90128,IIIIIIIIIIII,1086088,Diamond 3,TERRAN
90129,makhach,9521611,Diamond 3,TERRAN
90130,Aegis,2754689,Diamond 3,PROTOSS
90131,Riko,5046029,Diamond 3,ZERG
90132,Malek,1079706,Diamond 3,RANDOM
90133,youngKami,7718533,Diamond 3,ZERG
90134,MiKE,3288082,Diamond 3,RANDOM
90135,Adore,2586729,Diamond 3,PROTOSS
90136,Joe,2183795,Diamond 3,ZERG
90137,Kind,10010265,Diamond 3,TERRAN
90138,mellonSan,2113850,Diamond 3,PROTOSS
90139,Pixel,8159021,Diamond 3,TERRAN
90140,TRock,3304972,Diamond 3,TERRAN
90141,answer,6473935,Diamond 3,PROTOSS
90142,BezMleka,7399682,Diamond 3,PROTOSS
90143,smiremorque,2504573,Diamond 3,TERRAN
90144,Devil,2042318,Diamond 3,PROTOSS
90145,Svorceta,791318,Diamond 3,RANDOM
90146,FONGUY,9329904,Diamond 3,RANDOM
90147,ViolenceNoar,3135671,Diamond 3,TERRAN
90148,mainman,2927132,Diamond 3,TERRAN
90149,killyou,7696264,Diamond 3,ZERG
90150,spark,4016344,Diamond 3,TERRAN
90151,Perra,307116,Diamond 3,PROTOSS
90152,yona,2293576,Diamond 3,ZERG
90153,JumAK,2043002,Diamond 3,ZERG
90154,Psihopatiko,1588444,Diamond 3,TERRAN
90155,kingping,3190016,Diamond 3,RANDOM
90156,gorre,2187134,Diamond 3,RANDOM
90157,tbsAtom,80186,Diamond 3,TERRAN
90158,bello,229497,Diamond 3,PROTOSS
90159,Lembitu,10025524,Diamond 3,ZERG
90160,NTTCǂVince,2553632,Diamond 3,ZERG
90161,BERNARDsky,2537172,Diamond 3,PROTOSS
90162,Erhard,6897591,Diamond 3,PROTOSS
90163,mutandaverde,4890678,Diamond 3,ZERG
90164,MrHanckey,874800,Diamond 3,TERRAN
90165,Heitlinger,5112908,Diamond 3,TERRAN
90166,Jakiko,256116,Diamond 3,ZERG
90167,Lightofday,9370456,Diamond 3,PROTOSS
90168,BrainDrained,211319,Diamond 3,PROTOSS
90169,DoubleMett,6384994,Diamond 3,ZERG
90170,uNDeaDZERG,999834,Diamond 3,RANDOM
90171,ihatesmurfs,1762214,Diamond 3,TERRAN
90172,KdxE,3306644,Diamond 3,PROTOSS
90173,GoGreen,9680130,Diamond 3,RANDOM
90174,sasha,4288349,Diamond 3,RANDOM
90175,PremiumToast,8796656,Diamond 3,TERRAN
90176,Harvel,1446411,Diamond 3,ZERG
90177,VxD,1813779,Diamond 3,ZERG
90178,GhostOfUA,9195043,Diamond 3,PROTOSS
90179,Armando,9606148,Diamond 3,ZERG
90180,Ver,2295904,Diamond 3,PROTOSS
90181,Muzzybig,1323414,Diamond 3,TERRAN
90182,TheButcher,6773243,Diamond 3,ZERG
90183,SpeCial,4456779,Diamond 3,TERRAN
90184,Dmik,905838,Diamond 3,TERRAN
90185,Fob,9950801,Diamond 3,ZERG
90186,Czac,3017164,Diamond 3,ZERG
90187,AlfredDuck,1353380,Diamond 3,TERRAN
90188,GrünfeldBach,5792786,Diamond 3,PROTOSS
90189,AeonOfStrife,2214858,Diamond 3,TERRAN
90190,Арториас,2473495,Diamond 3,PROTOSS
90191,inflecto,5109542,Diamond 3,TERRAN
90192,FlorinKratos,9338542,Diamond 3,ZERG
90193,Morozzo,197636,Diamond 3,TERRAN
90194,JoeCoco,1702102,Diamond 3,PROTOSS
90195,NurAbSaal,10091202,Diamond 3,TERRAN
90196,Balb,5201242,Diamond 3,ZERG
90197,RevaN,3570318,Diamond 3,TERRAN
90198,yellowst,8879756,Diamond 3,ZERG
90199,Glp,2262498,Diamond 3,PROTOSS
90200,Ilmenite,6721358,Diamond 3,PROTOSS
90201,Hich,4915584,Diamond 3,PROTOSS
90202,killerbunny,2804148,Diamond 3,ZERG
90203,Gazza,5941452,Diamond 3,ZERG
90204,Binichnich,5696740,Diamond 3,TERRAN
90205,ElectroShock,1698622,Diamond 3,TERRAN
90206,AltTab,9386862,Diamond 3,TERRAN
90207,StreaK,2581120,Diamond 3,RANDOM
90208,Fortune,1384975,Diamond 3,PROTOSS
90209,Ternence,8920454,Diamond 3,TERRAN
90210,Steve,9215722,Diamond 3,PROTOSS
90211,DarHaz,1567351,Diamond 3,PROTOSS
90212,shadowbad,2230850,Diamond 3,ZERG
90213,PongO,6546270,Diamond 3,TERRAN
90214,towlsend,4447592,Diamond 3,TERRAN
90215,PlanZ,250993,Diamond 3,PROTOSS
90216,MirdonsCat,2188060,Diamond 3,PROTOSS
90217,Pogo,1773016,Diamond 3,TERRAN
90218,Rémi,256617,Diamond 3,ZERG
90219,Maxos,8134037,Diamond 3,PROTOSS
90220,Ternence,8920454,Diamond 3,PROTOSS
90221,DarHaz,1567351,Diamond 3,ZERG
90222,BaDAnderSigN,235503,Diamond 3,PROTOSS
90223,WhiZerg,8686356,Diamond 3,TERRAN
90224,Evolution,2754927,Diamond 3,TERRAN
90225,akrite,3024543,Diamond 3,ZERG
90226,vue,9258150,Diamond 3,PROTOSS
90227,Alopex,7584828,Diamond 3,ZERG
90228,JzMzAVI,2012921,Diamond 3,PROTOSS
90229,BackSpace,4584979,Diamond 3,TERRAN
90230,Falconeti,8594605,Diamond 3,ZERG
90231,Norecha,669920,Diamond 3,TERRAN
90232,Razor,255990,Diamond 3,ZERG
90233,Demerzel,9211667,Diamond 3,ZERG
90234,admr,5425072,Diamond 3,PROTOSS
90235,ChefEjtebez,8798624,Diamond 3,TERRAN
90236,HESKEY,3168323,Diamond 3,PROTOSS
90237,CapheSua,8689101,Diamond 3,TERRAN
90238,timmy,8524418,Diamond 3,ZERG
90239,Nottorius,8776738,Diamond 3,TERRAN
90240,Алексей,9910083,Diamond 3,PROTOSS
90241,Erynnis,2362179,Diamond 3,RANDOM
90242,Yuriv,9296292,Diamond 3,PROTOSS
90243,MindHack,1182266,Diamond 3,ZERG
90244,Jagger,951175,Diamond 3,PROTOSS
90245,Artyr,2472060,Diamond 3,PROTOSS
90246,Miggy,1762812,Diamond 3,RANDOM
90247,BidloScout,2507393,Diamond 3,TERRAN
90248,whodunnit,9409655,Diamond 3,ZERG
90249,levver,2968367,Diamond 3,PROTOSS
90250,namaste,9292550,Diamond 3,RANDOM
90251,Ninoslayer,2602136,Diamond 3,PROTOSS
90252,Random,4017181,Diamond 3,RANDOM
90253,LeGrandJojo,8867697,Diamond 3,TERRAN
90254,sjaakbouw,7243566,Diamond 3,ZERG
90255,Paweloni,8669373,Diamond 3,TERRAN
90256,Mustang,117598,Diamond 3,ZERG
90257,loom,2779134,Diamond 3,PROTOSS
90258,shinobi,3033455,Diamond 3,PROTOSS
90259,croqpouce,5132207,Diamond 3,TERRAN
90260,Lichen,710565,Diamond 3,ZERG
90261,tactAtheist,2983161,Diamond 3,ZERG
90262,tactAtheist,2983161,Diamond 3,PROTOSS
90263,DeathGuard,9159034,Diamond 3,TERRAN
90264,BANANA,7328432,Diamond 3,ZERG
90265,Ping,4720145,Diamond 3,ZERG
90266,Vivi,7137920,Diamond 3,ZERG
90267,hzkiller,10004707,Diamond 3,TERRAN
90268,Panzee,693969,Diamond 3,ZERG
90269,Hemoglobina,4305662,Diamond 3,RANDOM
90270,KirovReport,114647,Diamond 3,TERRAN
90271,Frex,7367473,Diamond 3,PROTOSS
90272,tHUMBz,2152938,Diamond 3,TERRAN
90273,Flimsy,7694124,Diamond 3,RANDOM
90274,ChrisK,2085003,Diamond 3,ZERG
90275,Моровичок,1799852,Diamond 3,TERRAN
90276,BarCode,5006821,Diamond 3,TERRAN
90277,AlterioN,2268330,Diamond 3,ZERG
90278,Matyj,4949989,Diamond 3,ZERG
90279,TooDamnFast,10096518,Diamond 3,ZERG
90280,Kennypro,2400560,Diamond 3,ZERG
90281,YLibelluleG,7464856,Diamond 3,ZERG
90282,Fripouille,2220618,Diamond 3,PROTOSS
90283,Blakcat,3031585,Diamond 3,TERRAN
90284,DarkRain,2044785,Diamond 3,ZERG
90285,Napoleeon,9866139,Diamond 3,ZERG
90286,AlwaysAlone,2103313,Diamond 3,PROTOSS
90287,DoctorNinja,629349,Diamond 3,PROTOSS
90288,BTI,441500,Diamond 3,PROTOSS
90289,llllllllllll,9765814,Diamond 3,TERRAN
90290,SunnyD,9189537,Diamond 3,TERRAN
90291,PeNNePaRTio,680722,Diamond 3,TERRAN
90292,InsighT,56778,Diamond 3,TERRAN
90293,songofwar,2340446,Diamond 3,PROTOSS
90294,helpy,1397014,Diamond 3,PROTOSS
90295,Eruantale,1794312,Diamond 3,ZERG
90296,PoPoY,9438108,Diamond 3,ZERG
90297,Rostov,10170277,Diamond 3,PROTOSS
90298,Berd,4892635,Diamond 3,ZERG
90299,Perfer,303696,Diamond 3,TERRAN
90300,Кас,822398,Diamond 3,TERRAN
90301,PhtevColvert,9751553,Diamond 3,RANDOM
90302,KimJongUn,8950297,Diamond 3,PROTOSS
90303,EverKwon,6924723,Diamond 3,PROTOSS
90304,SgtBadBoomer,4211025,Diamond 3,ZERG
90305,EATME,3394612,Diamond 3,RANDOM
90306,VegitusW,2561176,Diamond 3,ZERG
90307,DWARFRama,8355991,Diamond 3,TERRAN
90308,Dashhy,9605049,Diamond 3,PROTOSS
90309,helpy,1397014,Diamond 3,RANDOM
90310,Sune,3554436,Diamond 3,TERRAN
90311,Murmel,2510050,Diamond 3,ZERG
90312,Robicika,4641835,Diamond 3,PROTOSS
90313,Enemy,58602,Diamond 3,ZERG
90314,Coffee,10228042,Diamond 3,RANDOM
90315,Eraston,2331257,Diamond 3,RANDOM
90316,Anarchomine,3021170,Diamond 3,TERRAN
90317,PreSto,7707584,Diamond 3,TERRAN
90318,BunnySandus,7065729,Diamond 3,TERRAN
90319,namaste,9292550,Diamond 3,ZERG
90320,CrazyStar,2203243,Diamond 3,ZERG
90321,Sebastiani,4826942,Diamond 3,PROTOSS
90322,Eljacko,192229,Diamond 3,PROTOSS
90323,IVANKO,753332,Diamond 3,PROTOSS
90324,Broxi,1376034,Diamond 3,PROTOSS
90325,xiaojin,8937332,Diamond 3,RANDOM
90326,Kairosh,1853867,Diamond 3,ZERG
90327,BuRneR,218628,Diamond 3,PROTOSS
90328,Minh,4041770,Diamond 3,TERRAN
90329,Ønłce,2052534,Diamond 3,PROTOSS
90330,Whsps,8600843,Diamond 3,PROTOSS
90331,PillowLava,5295814,Diamond 3,PROTOSS
90332,Natasat,763461,Diamond 3,PROTOSS
90333,Tomek,5333464,Diamond 3,ZERG
90334,EverKwon,6924723,Diamond 3,TERRAN
90335,SivatagiLzac,9827263,Diamond 3,TERRAN
90336,leonidZZB,3022,Diamond 3,TERRAN
90337,matrixxx,1501320,Diamond 3,TERRAN
90338,Marklar,9991638,Diamond 3,TERRAN
90339,JaxXǁYOUTUBE,1600014,Diamond 3,ZERG
90340,MarcoPolo,916485,Diamond 3,TERRAN
90341,Ergun,5403539,Diamond 3,TERRAN
90342,java,1643398,Diamond 3,TERRAN
90343,HyperSonic,4287796,Diamond 3,ZERG
90344,swoof,783104,Diamond 3,ZERG
90345,AvocadoSlyer,4101825,Diamond 3,PROTOSS
90346,cccccccccccc,10262980,Diamond 3,PROTOSS
90347,StarBoar,4250651,Diamond 3,PROTOSS
90348,charlie,7800515,Diamond 3,ZERG
90349,iiiiiiii,10074625,Diamond 3,PROTOSS
90350,Alicarnass,6465351,Diamond 3,PROTOSS
90351,Rambo,10112174,Diamond 3,PROTOSS
90352,whatever,8272494,Diamond 3,RANDOM
90353,Ethan,8286439,Diamond 3,PROTOSS
90354,DRM,981997,Diamond 3,PROTOSS
90355,CookieMonsta,1663126,Diamond 3,ZERG
90356,Snack,10135532,Diamond 3,ZERG
90357,aftspring,2042896,Diamond 3,ZERG
90358,topdollar,1932326,Diamond 3,ZERG
90359,Shan,4032731,Diamond 3,PROTOSS
90360,BarToLameY,4134443,Diamond 3,ZERG
90361,IIIIIIIIIIII,332960,Diamond 3,TERRAN
90362,realTajon,8250930,Diamond 3,TERRAN
90363,Гоал,925791,Diamond 3,ZERG
90364,Argon,986900,Diamond 3,PROTOSS
90365,FlxTtlschdn,9763370,Diamond 3,TERRAN
90366,Medox,8501717,Diamond 3,ZERG
90367,Ram,502669,Diamond 3,RANDOM
90368,NoDevotion,9613290,Diamond 3,ZERG
90369,zebest,2100560,Diamond 3,ZERG
90370,llllllllllll,8872659,Diamond 3,TERRAN
90371,DenzelKari,5108323,Diamond 3,ZERG
90372,Fred,2015209,Diamond 3,PROTOSS
90373,XXXXXXX,1487343,Diamond 3,TERRAN
90374,bonky,1742805,Diamond 3,TERRAN
90375,ArchonHoppis,6574599,Diamond 3,PROTOSS
90376,Zuse,5462028,Diamond 3,ZERG
90377,Mengsk,4170378,Diamond 3,TERRAN
90378,Czolowyyk,9261188,Diamond 3,TERRAN
90379,Ethan,3812377,Diamond 3,ZERG
90380,lilWishuOo,8188257,Diamond 3,ZERG
90381,Sahneseppel,259861,Diamond 3,ZERG
90382,Georg,8435782,Diamond 3,ZERG
90383,burakcosk,2310261,Diamond 3,ZERG
90384,Grachus,4429620,Diamond 3,PROTOSS
90385,Berestek,9959349,Diamond 3,ZERG
90386,AsPMaSsAkEr,654326,Diamond 3,PROTOSS
90387,kaskavel,4317431,Diamond 3,TERRAN
90388,Faith,355399,Diamond 3,ZERG
90389,iloveyou,8521300,Diamond 3,TERRAN
90390,Meszuga,1773535,Diamond 3,PROTOSS
90391,GunsNRoaches,8783838,Diamond 3,ZERG
90392,Marshall,9734363,Diamond 3,RANDOM
90393,Grampasso,490984,Diamond 3,TERRAN
90394,Vassy,2981367,Diamond 3,ZERG
90395,Vespucci,896725,Diamond 3,RANDOM
90396,topkY,1971412,Diamond 3,RANDOM
90397,WARRIOR,534789,Diamond 3,TERRAN
90398,Icternol,1642070,Diamond 3,TERRAN
90399,Chrlie,805696,Diamond 3,RANDOM
90400,llllllllllll,9711195,Diamond 3,TERRAN
90401,Zaenilith,739822,Diamond 3,ZERG
90402,crazyIvan,8264106,Diamond 3,TERRAN
90403,DrChaos,830480,Diamond 3,PROTOSS
90404,Caught,9381169,Diamond 3,PROTOSS
90405,Silver,5353567,Diamond 3,ZERG
90406,Mumu,8826593,Diamond 3,PROTOSS
90407,Dikkiedik,9955790,Diamond 3,PROTOSS
90408,Burgerpower,1941474,Diamond 3,PROTOSS
90409,IIIIIIIIIIII,2358765,Diamond 3,ZERG
90410,any,1361741,Diamond 3,ZERG
90411,Hope,5715629,Diamond 3,RANDOM
90412,azsqa,5468989,Diamond 3,ZERG
90413,Arco,4102377,Diamond 3,PROTOSS
90414,Ramalez,2102608,Diamond 3,ZERG
90415,Arco,4102377,Diamond 3,ZERG
90416,kosmos,9589818,Diamond 3,TERRAN
90417,Lokiknight,2364868,Diamond 3,ZERG
90418,mota,8683876,Diamond 3,PROTOSS
90419,Zilch,4358848,Diamond 3,ZERG
90420,ZirGyZerg,4807430,Diamond 3,ZERG
90421,ShootMeAgain,3009748,Diamond 3,TERRAN
90422,astro,2503475,Diamond 3,PROTOSS
90423,IIIIIIIIIIII,2502121,Diamond 3,TERRAN
90424,SnazeR,1961612,Diamond 3,PROTOSS
90425,SlimShady,6130202,Diamond 3,TERRAN
90426,Alban,1826961,Diamond 3,ZERG
90427,Purplemood,2536067,Diamond 3,RANDOM
90428,Nerzul,850375,Diamond 3,PROTOSS
90429,printEz,9819806,Diamond 3,TERRAN
90430,Zorus,384264,Diamond 3,PROTOSS
90431,ErebOss,2909939,Diamond 3,ZERG
90432,Shinigami,431593,Diamond 3,TERRAN
90433,ZedKiller,2300638,Diamond 3,TERRAN
90434,Exercitus,7305610,Diamond 3,TERRAN
90435,djark,1540934,Diamond 3,RANDOM
90436,LAGERT,7495265,Diamond 3,PROTOSS
90437,Croity,2592149,Diamond 3,RANDOM
90438,stefanstev,8555274,Diamond 3,PROTOSS
90439,Quironex,4431637,Diamond 3,TERRAN
90440,Insaf,5725237,Diamond 3,ZERG
90441,pomarancz,1852961,Diamond 3,TERRAN
90442,Ares,304760,Diamond 3,RANDOM
90443,scandium,951635,Diamond 3,PROTOSS
90444,Meltop,6146446,Diamond 3,ZERG
90445,Necrus,8733575,Diamond 3,ZERG
90446,Roverlos,6054845,Diamond 3,PROTOSS
90447,yeox,4113176,Diamond 3,PROTOSS
90448,Clark,193948,Diamond 3,PROTOSS
90449,Hаруто,548560,Diamond 3,TERRAN
90450,Phil,1555074,Diamond 3,PROTOSS
90451,llllllllllll,10254981,Diamond 3,PROTOSS
90452,Beeznees,7666241,Diamond 3,TERRAN
90453,Sonic,853890,Diamond 3,TERRAN
90454,IIIIIIIIIIII,8908250,Diamond 3,PROTOSS
90455,Castagne,7840857,Diamond 3,ZERG
90456,kekeke,8861959,Diamond 3,RANDOM
90457,huevo,1473602,Diamond 3,TERRAN
90458,ZaN,523098,Diamond 3,PROTOSS
90459,alexDBnUno,7696454,Diamond 3,TERRAN
