,Name,playerid,league,FavoriteRace
3770,짐네이년,4990346,Diamond 3,TERRAN
3771,짐네이년,4990346,Diamond 3,ZERG
3772,lIIIlIII,4261914,Diamond 3,TERRAN
3773,Rush,88180,Diamond 3,ZERG
3774,Fortheswarm,7255827,Diamond 3,ZERG
3775,쉼표,7138479,Diamond 3,PROTOSS
3776,OMA,6867870,Diamond 3,RANDOM
3777,llllllllllll,5050597,Diamond 3,TERRAN
3778,라이트닝,3143824,Diamond 3,RANDOM
3779,sensation,3728268,Diamond 3,TERRAN
3780,ogsMC,3161123,Diamond 3,TERRAN
3781,kingofthesod,4811187,Diamond 3,PROTOSS
3782,Acie,2641205,Diamond 3,PROTOSS
3783,먹이,710464,Diamond 3,PROTOSS
3784,常磐華乃,1753385,Diamond 3,ZERG
3785,IIIIIIIIIIII,943341,Diamond 3,ZERG
3786,안진마,296506,Diamond 3,RANDOM
3787,DarkSlayers,2494348,Diamond 3,ZERG
3788,yangyang,2619020,Diamond 3,TERRAN
3789,iiiiiilllll,4341019,Diamond 3,PROTOSS
3790,RUN,231986,Diamond 3,ZERG
3791,Falcon,4374817,Diamond 3,TERRAN
3792,SKY,307635,Diamond 3,TERRAN
3793,CannonAndy,1696107,Diamond 3,PROTOSS
3794,배튀깜,7271976,Diamond 3,TERRAN
3795,IntoTheSouL,2457159,Diamond 3,TERRAN
3796,똘추,4748721,Diamond 3,PROTOSS
3797,Cybergames,988178,Diamond 3,ZERG
3798,Luminox,4620332,Diamond 3,PROTOSS
3799,권형,4008175,Diamond 3,TERRAN
3800,심신,5218975,Diamond 3,ZERG
3801,winter,2497549,Diamond 3,ZERG
3802,IIIIIIIIIIII,308724,Diamond 3,PROTOSS
3803,eoflrmao,7266005,Diamond 3,TERRAN
3804,엔다이고가,1207190,Diamond 3,ZERG
3805,졸려,687893,Diamond 3,TERRAN
3806,KARI,4146669,Diamond 3,PROTOSS
3807,BaDA,193478,Diamond 3,ZERG
3808,테란,2217648,Diamond 3,PROTOSS
3809,土豆仁,1709265,Diamond 3,RANDOM
3810,저글링,3747350,Diamond 3,TERRAN
3811,너츠,4287405,Diamond 3,PROTOSS
3812,둘기,5701968,Diamond 3,PROTOSS
3813,민스타,4285417,Diamond 3,PROTOSS
3814,ZoDIaC,5013011,Diamond 3,TERRAN
3815,Rapbar,115097,Diamond 3,TERRAN
3816,pilot,2927524,Diamond 3,PROTOSS
3817,fbsk,7313125,Diamond 3,TERRAN
3818,hyoungjuk,4166358,Diamond 3,RANDOM
3819,홀리쉣드,430158,Diamond 3,TERRAN
3820,Business,627710,Diamond 3,TERRAN
3821,青風,1099842,Diamond 3,PROTOSS
3822,보헤미안,5425809,Diamond 3,RANDOM
3823,soO,5589331,Diamond 3,TERRAN
3824,핵극혐노잼망겜,5213846,Diamond 3,TERRAN
3825,lIllIIIIlllI,92147,Diamond 3,ZERG
3826,Flavor,6858732,Diamond 3,PROTOSS
3827,메카닉좀하지마,1356510,Diamond 3,PROTOSS
3828,Marco,2684238,Diamond 3,TERRAN
3829,형을이겨줘,6773407,Diamond 3,PROTOSS
3830,연어판다,110520,Diamond 3,TERRAN
3831,Aceist,3686384,Diamond 3,PROTOSS
3832,劉阿寶,999751,Diamond 3,PROTOSS
3833,데릭로즈,4793707,Diamond 3,PROTOSS
3834,Red,4479123,Diamond 3,TERRAN
3835,Stoneage,6568713,Diamond 3,ZERG
3836,無敵海兵,6835768,Diamond 3,RANDOM
3837,lllllIllll,587032,Diamond 3,TERRAN
3838,나무발발이,6287308,Diamond 3,PROTOSS
3839,rlawogks,5103590,Diamond 3,PROTOSS
3840,IlIlllIIlIII,3315899,Diamond 3,PROTOSS
3841,HarPer,4792364,Diamond 3,ZERG
3842,NeoModern,3271943,Diamond 3,RANDOM
3843,IIIIIIIIIIII,7262823,Diamond 3,ZERG
3844,FNas,6283694,Diamond 3,PROTOSS
3845,GTMdalee,467886,Diamond 3,PROTOSS
3846,Pilot,4508767,Diamond 3,ZERG
3847,JerryC,3205763,Diamond 3,PROTOSS
3848,SIEN,774386,Diamond 3,ZERG
3849,llllllllllll,89001,Diamond 3,PROTOSS
3850,llllllllllll,5381806,Diamond 3,TERRAN
3851,브실골탈출각,7298324,Diamond 3,ZERG
3852,lIIIIIIIIl,3399912,Diamond 3,RANDOM
3853,MindControl,3292231,Diamond 3,TERRAN
3854,PRELUDE,4846494,Diamond 3,RANDOM
3855,Shellooo,3797439,Diamond 3,ZERG
3856,異世界之旅的夢想,7414569,Diamond 3,TERRAN
3857,EternalDream,7546506,Diamond 3,ZERG
3858,용서없다,1161448,Diamond 3,PROTOSS
3859,IIIIIIIIIIII,7206095,Diamond 3,TERRAN
3860,데스노트,843195,Diamond 3,ZERG
3861,Nathaniel,749394,Diamond 3,PROTOSS
3862,Nathaniel,749394,Diamond 3,PROTOSS
3863,骚浪贱,912234,Diamond 3,TERRAN
3864,Myosotis,3136799,Diamond 3,PROTOSS
3865,Attacker,4352611,Diamond 3,PROTOSS
3866,SoulKey,2680921,Diamond 3,ZERG
3867,IIIIII,1179427,Diamond 3,TERRAN
3868,sad,612950,Diamond 3,ZERG
3869,알콩달콩입니다,4039234,Diamond 3,PROTOSS
3870,NiCe,3014620,Diamond 3,PROTOSS
3871,BLlZZARD,86702,Diamond 3,ZERG
3872,밤별,5011734,Diamond 3,TERRAN
3873,sAviOr,763685,Diamond 3,PROTOSS
3874,brand,1342816,Diamond 3,ZERG
3875,Docosa,4502347,Diamond 3,ZERG
3876,ZeuS,5145193,Diamond 3,ZERG
3877,macu,4759002,Diamond 3,TERRAN
3878,PTSD,4386314,Diamond 3,RANDOM
3879,IIIIIIIIIII,7331920,Diamond 3,ZERG
3880,효원삼다수,3121002,Diamond 3,PROTOSS
3881,KaloCoco,1588959,Diamond 3,ZERG
3882,한아비,428098,Diamond 3,RANDOM
3883,Rain,4004561,Diamond 3,ZERG
3884,JWP,4845166,Diamond 3,PROTOSS
3885,lIIIllllllll,1296428,Diamond 3,ZERG
3886,MikA,4165575,Diamond 3,TERRAN
3887,머슬몬스터,4341292,Diamond 3,TERRAN
3888,我只想贏一場,846384,Diamond 3,ZERG
3889,LinuXmaster,5105717,Diamond 3,ZERG
3890,무패신화,89755,Diamond 3,RANDOM
3891,San,596152,Diamond 3,ZERG
3892,greencloud,941938,Diamond 3,ZERG
3893,해병의힘으로,2755534,Diamond 3,TERRAN
3894,dreamwing,5279662,Diamond 3,ZERG
3895,llllllllll,1072643,Diamond 3,PROTOSS
3896,Immortality,1088322,Diamond 3,PROTOSS
3897,Rick,637036,Diamond 3,PROTOSS
3898,GOLDSTAR,734666,Diamond 3,ZERG
3899,llllllllllll,1773693,Diamond 3,ZERG
3900,ADLIAO,190927,Diamond 3,ZERG
3901,군단,5349041,Diamond 3,ZERG
3902,Instincts,769000,Diamond 3,PROTOSS
3903,Winner,1840656,Diamond 3,ZERG
3904,예림이그패봐봐,5601580,Diamond 3,ZERG
3905,BTCUSDTSHORT,2106429,Diamond 3,ZERG
3906,llllllIIlli,7617740,Diamond 3,ZERG
3907,김질럿,4354183,Diamond 3,ZERG
3908,LWatson,4661144,Diamond 3,TERRAN
3909,百戰天蟲,764549,Diamond 3,ZERG
3910,Worker,585331,Diamond 3,ZERG
3911,찡찡,1874596,Diamond 3,PROTOSS
3912,llllllllllll,7595770,Diamond 3,TERRAN
3913,MarineKing,3501783,Diamond 3,TERRAN
3914,Yoda,352701,Diamond 3,TERRAN
3915,꼬치든남자,2258149,Diamond 3,PROTOSS
3916,LaUnCher,3041229,Diamond 3,ZERG
3917,TNSouL,4128686,Diamond 3,TERRAN
3918,AZUREKOR,4319381,Diamond 3,TERRAN
3919,김게임,747814,Diamond 3,TERRAN
3920,IIIIIIIIIIII,1626302,Diamond 3,ZERG
3921,llllllllllll,906679,Diamond 3,TERRAN
3922,灰化肥发黑会挥发,6842140,Diamond 3,PROTOSS
3923,GOGO,2593769,Diamond 3,PROTOSS
3924,당무용선생,6570575,Diamond 3,TERRAN
3925,BigDickEddy,1547251,Diamond 3,PROTOSS
3926,星塵爆裂,1244649,Diamond 3,TERRAN
3927,저그,160840,Diamond 3,ZERG
3928,전자담배,6694581,Diamond 3,RANDOM
3929,BigDickEddy,1547251,Diamond 3,ZERG
3930,Sanghoon,2291203,Diamond 3,TERRAN
3931,llllllllllll,7235384,Diamond 3,PROTOSS
3932,lIIllIIIllll,4713679,Diamond 3,ZERG
3933,엔돌핀,5396263,Diamond 3,ZERG
3934,CriAngelica,5151648,Diamond 3,PROTOSS
3935,InVention,4584070,Diamond 3,ZERG
3936,IlllIIlIIIII,4590348,Diamond 3,PROTOSS
3937,OnlyWish,974853,Diamond 3,PROTOSS
3938,香菇綿羊,999858,Diamond 3,TERRAN
3939,llllllllllll,906679,Diamond 3,ZERG
3940,Uriver,2258145,Diamond 3,ZERG
3941,IIIIIIIIIIII,1286929,Diamond 3,ZERG
3942,고아를보면짖는개,5694503,Diamond 3,ZERG
3943,Berserk,1049058,Diamond 3,PROTOSS
3944,對手遇到我了,1275594,Diamond 3,ZERG
3945,Fresh,5995602,Diamond 3,TERRAN
3946,hero,6120525,Diamond 3,PROTOSS
3947,米筱小,5695366,Diamond 3,PROTOSS
3948,SCV,3434653,Diamond 3,TERRAN
3949,Calm,3168439,Diamond 3,RANDOM
3950,Native,7653585,Diamond 3,PROTOSS
3951,Kaiser,5608606,Diamond 3,ZERG
3952,릴킷,6964435,Diamond 3,TERRAN
3953,llllllllllll,7586240,Diamond 3,TERRAN
3954,사나이,227603,Diamond 3,TERRAN
3955,헤헤헤헤헤헤헤헤,5502801,Diamond 3,TERRAN
3956,천만이,1371876,Diamond 3,TERRAN
3957,Sai,455172,Diamond 3,PROTOSS
3958,하잉국,5189611,Diamond 3,PROTOSS
3959,Vicingx,7036787,Diamond 3,TERRAN
3960,호야고나,4637318,Diamond 3,RANDOM
3961,星塵爆裂,1244649,Diamond 3,ZERG
3962,HULK,4053840,Diamond 3,ZERG
3963,llllllllllll,7396861,Diamond 3,TERRAN
3964,Simple,5280799,Diamond 3,TERRAN
3965,Kruger,1759880,Diamond 3,PROTOSS
3966,날개,132594,Diamond 3,TERRAN
3967,너희게임은망했어,7576943,Diamond 3,PROTOSS
3968,대한이는뭐든돼지,5839282,Diamond 3,ZERG
3969,Queenzbeat,5178015,Diamond 3,PROTOSS
3970,테란좀알려주세요,4236037,Diamond 3,TERRAN
3971,대한이는뭐든돼지,5839282,Diamond 3,PROTOSS
3972,문규리,3538855,Diamond 3,ZERG
3973,기빳다,4384942,Diamond 3,TERRAN
3974,plus,6354278,Diamond 3,PROTOSS
3975,LoveMade,2308907,Diamond 3,PROTOSS
3976,jaws,2567169,Diamond 3,PROTOSS
3977,대한이는뭐든돼지,5839282,Diamond 3,TERRAN
3978,윤짜장먹는이재명,5977497,Diamond 3,PROTOSS
3979,argonicking,7585040,Diamond 3,ZERG
3980,방구봉,2425679,Diamond 3,PROTOSS
3981,GomPoo,1876636,Diamond 3,ZERG
3982,ATMACHINE,5389035,Diamond 3,PROTOSS
3983,白澤,824597,Diamond 3,ZERG
3984,MiraZene,6616499,Diamond 3,ZERG
3985,天安門,7374733,Diamond 3,PROTOSS
3986,豆目豆木,7552928,Diamond 3,TERRAN
3987,llllllllll,4749061,Diamond 3,PROTOSS
3988,Woo,4781214,Diamond 3,TERRAN
3989,IIiIIIIii,474231,Diamond 3,TERRAN
3990,Monday,2807379,Diamond 3,TERRAN
3991,경상도군인,4096622,Diamond 3,TERRAN
3992,섹트,816828,Diamond 3,TERRAN
3993,IIlllIIIllIl,492145,Diamond 3,TERRAN
3994,psycho,401185,Diamond 3,PROTOSS
3995,바코드,5509499,Diamond 3,PROTOSS
3996,crow,4293725,Diamond 3,PROTOSS
3997,lliks,5681999,Diamond 3,TERRAN
3998,혜니쭈니,3881263,Diamond 3,PROTOSS
3999,Nori,4156244,Diamond 3,ZERG
4000,italysoo,4063578,Diamond 3,TERRAN
4001,Francois,773727,Diamond 3,ZERG
4002,sGravenhage,4321299,Diamond 3,PROTOSS
4003,호잇호잇,2879558,Diamond 3,RANDOM
4004,HOBAS,2259753,Diamond 3,PROTOSS
4005,TaylorSwift,3853294,Diamond 3,TERRAN
4006,히뱀히뱀,660107,Diamond 3,ZERG
4007,llllllllllll,2214945,Diamond 3,TERRAN
4008,imcrazy,742602,Diamond 3,TERRAN
4009,llllllllllll,514753,Diamond 3,TERRAN
4010,Cristiano,733990,Diamond 3,TERRAN
4011,Plain,4320984,Diamond 3,TERRAN
4012,QRC,281354,Diamond 3,ZERG
4013,qyy,7078011,Diamond 3,TERRAN
4014,적은데요,3083696,Diamond 3,ZERG
4015,니알빠없자나,4449239,Diamond 3,ZERG
4016,Naruto,1015838,Diamond 3,PROTOSS
4017,llllllllllll,3361765,Diamond 3,PROTOSS
4018,MeLvyn,7188592,Diamond 3,TERRAN
4019,diyin,7549149,Diamond 3,TERRAN
4020,QWERTYUIOP,630807,Diamond 3,ZERG
4021,SHine,3820927,Diamond 3,TERRAN
4022,스타,245744,Diamond 3,TERRAN
4023,亨特,1712510,Diamond 3,TERRAN
4024,Mourinho,7510149,Diamond 3,ZERG
4025,eLiteDragon,4553867,Diamond 3,ZERG
4026,Rain,4004561,Diamond 3,TERRAN
4027,swiss,815962,Diamond 3,ZERG
4028,bbcall,5574526,Diamond 3,ZERG
4029,llllllllllll,2359499,Diamond 3,ZERG
4030,마들렌,7597194,Diamond 3,TERRAN
4031,UncleRico,7614040,Diamond 3,ZERG
4032,Wednesday,723790,Diamond 3,PROTOSS
4033,EchoEgoMan,7635544,Diamond 3,PROTOSS
4034,lllllllllll,5188792,Diamond 3,RANDOM
4035,삼삼업마린,5051646,Diamond 3,TERRAN
4036,으뢋차차,4009319,Diamond 3,ZERG
4037,dullboy,92906,Diamond 3,ZERG
4038,llllllllllll,7306673,Diamond 3,TERRAN
4039,IllIllIlII,5700441,Diamond 3,PROTOSS
4040,yori,4130547,Diamond 3,PROTOSS
4041,llllllllllll,4183422,Diamond 3,TERRAN
4042,chobo,76675,Diamond 3,TERRAN
4043,TheAreNa,446696,Diamond 3,TERRAN
4044,Motoko,7606341,Diamond 3,ZERG
4045,MoTo,1666829,Diamond 3,TERRAN
4046,Kanra,832761,Diamond 3,TERRAN
4047,OMGitsKorean,5509524,Diamond 3,TERRAN
4048,삼삼업불곰,7216119,Diamond 3,TERRAN
4049,格雷西貓咪,872006,Diamond 3,ZERG
4050,극예술연구회,551668,Diamond 3,TERRAN
4051,얼어붙은개,5441162,Diamond 3,ZERG
4052,ArtTerran,4154690,Diamond 3,TERRAN
4053,IIIIIIIIIIII,7092954,Diamond 3,TERRAN
4054,米筱小,5695366,Diamond 3,ZERG
4055,하위,2669242,Diamond 3,TERRAN
4056,SoulKey,2680921,Diamond 3,TERRAN
4057,llllllllllll,2359499,Diamond 3,PROTOSS
4058,사건의배후,749281,Diamond 3,TERRAN
4059,RAMBO,4316275,Diamond 3,TERRAN
4060,IIIIIIIIIIII,7054181,Diamond 3,TERRAN
4061,장인,588746,Diamond 3,RANDOM
4062,古明地嗪,7169825,Diamond 3,TERRAN
4063,Miracle,4135840,Diamond 3,ZERG
4064,RaveNrOse,793150,Diamond 3,TERRAN
4065,TaeGyeom,6888367,Diamond 3,TERRAN
4066,EtoiLe,2824857,Diamond 3,ZERG
4067,Parfait,5205728,Diamond 3,TERRAN
4068,llllllllllll,7306673,Diamond 3,RANDOM
4069,남구맑음,1703662,Diamond 3,ZERG
4070,딜런,5297691,Diamond 3,TERRAN
4071,llllllllllll,4176700,Diamond 3,TERRAN
4072,전기기술사따자,1750570,Diamond 3,TERRAN
4073,IIllIIlIIIIl,712354,Diamond 3,TERRAN
4074,무작위,116233,Diamond 3,TERRAN
4075,MarcoReus,462470,Diamond 3,ZERG
4076,Floria,4795028,Diamond 3,TERRAN
4077,PrsidentMOON,448736,Diamond 3,TERRAN
4078,Nothing,2560819,Diamond 3,ZERG
4079,북괴테란,4457244,Diamond 3,TERRAN
4080,REDCLOUD,5072015,Diamond 3,RANDOM
4081,Azak,895323,Diamond 3,ZERG
4082,Vid,4001936,Diamond 3,TERRAN
4083,HenTaMi,5166786,Diamond 3,TERRAN
4084,응애나애기중박이,6351528,Diamond 3,TERRAN
4085,llllllllllll,6656722,Diamond 3,ZERG
4086,bokkeum,7063370,Diamond 3,ZERG
4087,iiiiiiiiii,1536145,Diamond 3,ZERG
4088,Dalch,764536,Diamond 3,PROTOSS
4089,RuLerKim,7355504,Diamond 3,PROTOSS
4090,IIIIIII,7407450,Diamond 3,PROTOSS
4091,Toomuch,588927,Diamond 3,TERRAN
4092,손정창,3424885,Diamond 3,TERRAN
4093,Kkyu,2551067,Diamond 3,ZERG
4094,NewBeast,1818292,Diamond 3,TERRAN
4095,aceeden,7525726,Diamond 3,TERRAN
4096,kch,2848080,Diamond 3,PROTOSS
4097,스타,245744,Diamond 3,ZERG
4098,머슬몬스터,4341292,Diamond 3,ZERG
4099,llllllllllll,7488116,Diamond 3,ZERG
4100,Phoenix,7092464,Diamond 3,ZERG
4101,먹잇감,2833614,Diamond 3,TERRAN
4102,머슬몬스터,4341292,Diamond 3,PROTOSS
4103,台灣不雙標男,7375488,Diamond 3,TERRAN
4104,여고생돌핀팬츠,7332062,Diamond 3,TERRAN
4105,Tim,1345997,Diamond 3,PROTOSS
4106,eddie,32647,Diamond 3,RANDOM
4107,success,1271616,Diamond 3,PROTOSS
4108,Auliter,4935728,Diamond 3,ZERG
4109,네스퀵,1812887,Diamond 3,TERRAN
4110,읭여,138821,Diamond 3,ZERG
4111,날개뜯자,198501,Diamond 3,ZERG
4112,타카츠키,6058492,Diamond 3,TERRAN
4113,cania,5450225,Diamond 3,ZERG
4114,Ryeong,5281061,Diamond 3,ZERG
4115,oYAo,702657,Diamond 3,ZERG
4116,바다왁스,5174990,Diamond 3,TERRAN
4117,IIIIIIIIIIII,7262823,Diamond 3,RANDOM
4118,해녀,3159992,Diamond 3,ZERG
4119,리버,167065,Diamond 3,TERRAN
4120,LightNingFn,5640044,Diamond 3,PROTOSS
4121,Rogam,3685270,Diamond 3,TERRAN
4122,llllllllllll,2516203,Diamond 3,RANDOM
4123,LocraftPrime,905997,Diamond 3,TERRAN
4124,OverLoading,225264,Diamond 3,PROTOSS
4125,OverLoading,225264,Diamond 3,PROTOSS
4126,米筱小,5695366,Diamond 3,TERRAN
4127,로리콩,520661,Diamond 3,ZERG
4128,hung,7404130,Diamond 3,PROTOSS
4129,이휘영,682812,Diamond 3,PROTOSS
4130,게임파티다,3819602,Diamond 3,TERRAN
4131,水鬼,1733310,Diamond 3,TERRAN
4132,무한,7582319,Diamond 3,PROTOSS
4133,lllllllllllI,1147431,Diamond 3,PROTOSS
4134,무작위,116233,Diamond 3,PROTOSS
4135,success,1271616,Diamond 3,TERRAN
4136,남탱이,3356113,Diamond 3,RANDOM
4137,Overwhelm,3531811,Diamond 3,ZERG
4138,llllllllllll,975472,Diamond 3,TERRAN
4139,StoneFree,1272161,Diamond 3,ZERG
4140,scvready,7401270,Diamond 3,TERRAN
4141,덜덜,6320526,Diamond 3,PROTOSS
4142,lIlIlIlIlIlI,1137726,Diamond 3,ZERG
4143,名字起什莫,7227136,Diamond 3,PROTOSS
4144,critic,6333655,Diamond 3,ZERG
4145,Lucy,4137721,Diamond 3,PROTOSS
4146,Spring,7551798,Diamond 3,TERRAN
4147,바코드랑게임안함,2562241,Diamond 3,PROTOSS
4148,VioletCode,4985168,Diamond 3,ZERG
4149,llllllllllll,847695,Diamond 3,PROTOSS
4150,Maddox,1277394,Diamond 3,TERRAN
4151,Fizz,1681300,Diamond 3,PROTOSS
4152,IIIIIIIIII,132619,Diamond 3,TERRAN
4153,Jaesung,2884334,Diamond 3,TERRAN
4154,Lemonade,4099454,Diamond 3,TERRAN
4155,어윤수우승없음,6838428,Diamond 3,PROTOSS
4156,lIIIlllIllIl,5125609,Diamond 3,TERRAN
4157,ZERonimO,4852312,Diamond 3,RANDOM
4158,zzozzo,6400375,Diamond 3,PROTOSS
4159,noobprime,5287520,Diamond 3,ZERG
4160,IIIIlllIIllI,81395,Diamond 3,PROTOSS
4161,lliililili,5475565,Diamond 3,TERRAN
4162,Kommt,2207354,Diamond 3,PROTOSS
4163,Bubble,2976892,Diamond 3,TERRAN
4164,nowhereman,525628,Diamond 3,RANDOM
4165,불닭맛없어,4519280,Diamond 3,TERRAN
4166,Lilac,5248947,Diamond 3,PROTOSS
4167,Lily,2799993,Diamond 3,PROTOSS
4168,Iris,5325984,Diamond 3,PROTOSS
4169,llllllllllll,5585133,Diamond 3,PROTOSS
4170,Shulussel,4208089,Diamond 3,ZERG
4171,IIIIIIIII,7579873,Diamond 3,TERRAN
4172,총균쇠,7586990,Diamond 3,PROTOSS
4173,llllllllllll,847695,Diamond 3,RANDOM
4174,星火燎原,854277,Diamond 3,PROTOSS
4175,Lily,2799993,Diamond 3,RANDOM
4176,김참새,798436,Diamond 3,PROTOSS
4177,eurra,731808,Diamond 3,PROTOSS
4178,Sorrow,437423,Diamond 3,ZERG
4179,사촌간볼빨기,937838,Diamond 3,ZERG
4180,gonad,5246689,Diamond 3,RANDOM
4181,socceroo,769950,Diamond 3,RANDOM
4182,연꽃키위,1253951,Diamond 3,PROTOSS
4183,인생은꼴리는대로,5957793,Diamond 3,TERRAN
4184,zio,103179,Diamond 3,ZERG
4185,gugu,7343266,Diamond 3,PROTOSS
4186,Astrea,1087961,Masters 1,TERRAN
4187,Hunterxx,4212748,Masters 1,ZERG
4188,lllllllllll,1755108,Masters 1,TERRAN
4189,IlIlIlIlIlIl,5135393,Masters 1,TERRAN
4190,llllllllllll,5262231,Masters 1,PROTOSS
4191,llllllllllll,4346546,Masters 1,PROTOSS
4192,SpeCial,5352575,Masters 1,TERRAN
4193,찬스,7514631,Masters 1,PROTOSS
4194,黑羽快斗,1009734,Masters 1,ZERG
4195,IIIIIIIIIIII,7017201,Masters 1,PROTOSS
4196,Oreo,1573351,Masters 1,ZERG
4197,llIllIlIllIl,6222462,Masters 1,TERRAN
4198,IIIIIIIIIIII,6287904,Masters 1,PROTOSS
4199,YugiAmane,4833777,Masters 1,TERRAN
4200,KeeN,663730,Masters 1,PROTOSS
4201,llllllllllll,6845792,Masters 1,PROTOSS
4202,HHH,6716143,Masters 1,PROTOSS
4203,llllllllllll,7005288,Masters 1,PROTOSS
4204,海绵宝宝,1364514,Masters 1,TERRAN
4205,NightMare,4405272,Masters 1,PROTOSS
4206,EastToss,1752528,Masters 1,PROTOSS
4207,llllllllllll,7256900,Masters 1,TERRAN
4208,llllllllllll,6566904,Masters 1,TERRAN
4209,llllllllllll,4348388,Masters 1,TERRAN
4210,IIIIIIIIIIII,1573407,Masters 1,PROTOSS
4211,DPGCure,3938571,Masters 1,TERRAN
4212,IIIIIIIIIII,7201795,Masters 1,PROTOSS
4213,IntoThemuri,1062933,Masters 1,ZERG
4214,하스,1520204,Masters 1,PROTOSS
4215,Cocoa,2843695,Masters 1,TERRAN
4216,Astrea,1087961,Masters 1,ZERG
4217,一米九,5459666,Masters 1,ZERG
4218,NightMare,4405272,Masters 1,TERRAN
4219,黑羽快斗,1009734,Masters 1,RANDOM
4220,llllllllllll,7201484,Masters 1,PROTOSS
4221,IIIIIIIIIIII,6040008,Masters 1,TERRAN
4222,이준상조오옷,1471415,Masters 1,PROTOSS
4223,PeakLeadMale,4940811,Masters 1,ZERG
4224,llllllllllll,6237218,Masters 1,RANDOM
4225,诛心之痛以纪荣光,7212516,Masters 1,PROTOSS
4226,lllllllllll,1627968,Masters 1,PROTOSS
4227,IIIIIIIIIIII,1709850,Masters 1,PROTOSS
4228,llllIIIlllIl,5690388,Masters 1,ZERG
4229,IIIIIIIIIIII,3516663,Masters 1,TERRAN
4230,llllllllllll,6906645,Masters 1,PROTOSS
4231,lIlIIlIlIll,83514,Masters 1,TERRAN
4232,llllllllIIll,3966178,Masters 1,TERRAN
4233,TYTY,3285450,Masters 1,TERRAN
4234,llllllllllll,5230707,Masters 1,PROTOSS
4235,llllllllllll,7339969,Masters 1,PROTOSS
4236,냉담한,6908481,Masters 1,TERRAN
4237,IIIIIIIIIIII,6047662,Masters 1,ZERG
4238,llllllllllll,2471003,Masters 1,PROTOSS
4239,StephenCurry,4321231,Masters 1,PROTOSS
4240,IIIIIIIIIIII,3516407,Masters 1,PROTOSS
4241,Creator,1571693,Masters 1,PROTOSS
4242,llllllllllll,6859358,Masters 1,PROTOSS
4243,一米九,6012590,Masters 1,ZERG
4244,ilililililil,6059697,Masters 1,PROTOSS
4245,llllllllllll,1550347,Masters 1,ZERG
4246,llllllllllll,7394575,Masters 1,ZERG
4247,Solid,4456961,Masters 1,PROTOSS
4248,StuN,1391476,Masters 1,PROTOSS
4249,llllllllllll,1179213,Masters 1,PROTOSS
4250,개씹썅똥꾸릉내,7142552,Masters 1,PROTOSS
4251,수리부엉이,2075030,Masters 1,RANDOM
4252,겜알못,1896313,Masters 1,PROTOSS
4253,IIIIIIIIIIII,6198341,Masters 1,PROTOSS
4254,lllllllllll,7437765,Masters 1,RANDOM
4255,Solid,4456961,Masters 1,RANDOM
4256,정은,5302688,Masters 1,RANDOM
4257,Youngrogue,7095641,Masters 1,PROTOSS
4258,黑羽快斗,1009734,Masters 1,PROTOSS
4259,가을,222039,Masters 1,PROTOSS
4260,llllllllll,7441017,Masters 1,TERRAN
4261,llllllllllll,6278815,Masters 1,TERRAN
4262,IIIIIIIIIIII,3895103,Masters 1,TERRAN
4263,llIIlIlIIlIl,7019373,Masters 1,TERRAN
4264,llllllllllll,2968163,Masters 1,ZERG
4265,SpeCial,5352575,Masters 1,PROTOSS
4266,SpeCial,5352575,Masters 1,ZERG
4267,NeMo,101306,Masters 1,RANDOM
4268,oOoO,1768980,Masters 1,TERRAN
4269,JokesOver,622096,Masters 1,TERRAN
4270,lllllllllll,7437765,Masters 1,ZERG
4271,llllllllllll,5859410,Masters 1,ZERG
4272,최성훈제자,575215,Masters 2,TERRAN
4273,llllllllllll,6546351,Masters 2,ZERG
4274,IIIIIIIII,2767742,Masters 2,TERRAN
4275,llllllllllll,5963139,Masters 2,TERRAN
4276,Sarthorael,7602493,Masters 2,PROTOSS
4277,BBULMON,7553136,Masters 2,TERRAN
4278,존잘시유,5536066,Masters 2,PROTOSS
4279,IIIIIIIIIIII,7601955,Masters 2,TERRAN
4280,IIIIIIIIIIII,7305320,Masters 2,TERRAN
4281,저그,5486161,Masters 2,PROTOSS
4282,llIIlIIllIlI,6645622,Masters 2,PROTOSS
4283,IIIIIIIIIIII,1530911,Masters 2,PROTOSS
4284,llllllllllll,1031819,Masters 2,TERRAN
4285,IIIIIIIIIIII,6047662,Masters 2,TERRAN
4286,趙雲,4790343,Masters 2,PROTOSS
4287,llllllllllll,7263668,Masters 2,PROTOSS
4288,Gemini,1269172,Masters 2,PROTOSS
4289,Anxiety,350008,Masters 2,TERRAN
4290,ReadMyClan,1720322,Masters 2,TERRAN
4291,스프링부트,1757170,Masters 2,ZERG
4292,isenguard,6245352,Masters 2,PROTOSS
4293,水師提督,1604092,Masters 2,PROTOSS
4294,UnoBomber,5159152,Masters 2,TERRAN
4295,sciboy,7581389,Masters 2,ZERG
4296,llllllllllll,1644602,Masters 2,PROTOSS
4297,无语冰冰,6345131,Masters 2,PROTOSS
4298,lllIIlllIII,3359121,Masters 2,ZERG
4299,IIIIIIII,4892599,Masters 2,ZERG
4300,EsC,5310935,Masters 2,TERRAN
4301,SFAFASF,7075022,Masters 2,PROTOSS
4302,KeeN,663730,Masters 2,ZERG
4303,수리부엉이,2075030,Masters 2,TERRAN
4304,IllllIIIlIl,7528470,Masters 2,PROTOSS
